Tumor_Sample_Barcode,Chromosome,Start,End,Segment_Mean,NumProbes,LOH
ACH-001367,16,15068704,29913493,1.2926108441173882,1511,0
ACH-001367,16,29916858,75034536,1.0898178303933923,3191,0
ACH-001367,16,75127219,90234004,0.846217249877588,1190,0
ACH-001367,17,5757,10231688,0.9080735126294897,2201,0
ACH-001367,17,10609504,18967699,0.8862428572575262,751,0
ACH-001367,17,18996255,34432957,0.9575408892898516,1391,0
ACH-001367,17,37219426,44273995,1.184111552137897,1708,1
ACH-001367,17,44790968,63747094,1.161067622823997,2002,1
ACH-001367,17,63822005,81052572,1.430379534426177,2454,0
ACH-001367,18,712110,14799175,0.8337726767393672,760,0
ACH-001367,18,14831132,59814584,0.8466836880968541,1704,0
ACH-001367,18,59815197,61231605,1.253951022783332,106,0
ACH-001367,18,61232427,61585588,0.9196360969531444,51,0
ACH-001367,19,281883,22836478,0.8756006921123507,4878,0
ACH-001367,19,22950857,38997844,0.816127239326903,1168,0
ACH-001367,19,38998101,58946830,0.8631462901042956,4321,0
ACH-001367,2,16081936,16734519,18.40789813439531,3,0
ACH-001367,2,24895984,74301020,1.4186443939658009,3487,0
ACH-001367,2,89327049,132022506,1.1719012447177275,2234,0
ACH-001367,2,132044432,179419061,0.9543001470374494,2421,0
ACH-001367,2,179506710,242946885,0.9594795747530052,4875,0
ACH-001367,20,68100,30232959,1.08973624979809,1541,0
ACH-001367,20,30253501,30433597,1.432716337801389,30,0
ACH-001367,20,30436489,34136771,1.435767354434205,637,0
ACH-001367,20,34143553,44642962,1.393168733118179,1054,0
ACH-001367,20,44657733,50702057,1.3587716286866,485,0
ACH-001367,20,50713385,56098527,1.245285034535191,162,0
ACH-001367,20,56822086,60971520,1.3998051296619956,344,0
ACH-001367,20,61906682,62905205,1.4056632361426749,295,0
ACH-001367,21,9906998,48084536,0.8555796064362705,1968,0
ACH-001367,22,23248262,25047308,0.8938539322401574,247,0
ACH-001367,22,25115636,51237822,0.872569529390691,3048,0
ACH-001367,3,239081,47883495,0.870825766155049,3002,0
ACH-001367,3,47884345,69117411,0.6089205891249202,2503,0
ACH-001367,3,69120435,97869414,0.9290782401348512,408,0
ACH-001367,3,112729239,123348725,1.1539054374742297,734,0
ACH-001367,3,123356667,197896973,1.4331364736222625,4466,0
ACH-001367,4,1742302,41673863,1.1749366728491444,1691,0
ACH-001367,4,41678145,62937765,1.204241716305174,803,0
ACH-001367,4,65142503,77700582,0.5883938204427285,805,0
ACH-001367,4,81120984,91549633,0.6036913354651678,620,0
ACH-001367,4,91584747,191003791,1.1786684852799554,3433,0
ACH-001367,5,140172,140230861,0.8574336844870345,6037,0
ACH-001367,5,140235383,167937943,0.9109147830812944,1510,0
ACH-001367,5,167943532,180688066,0.641723624106755,1126,0
ACH-001367,6,203183,32552405,1.1019051158766109,2320,0
ACH-001367,6,32628386,170893087,1.1492502659409822,7564,0
ACH-001367,7,2402029,158937715,1.4453060277769656,8955,0
ACH-001367,8,7307985,25766323,1.1902849574565502,1038,0
ACH-001367,8,25890348,55671886,0.8718845383492201,1448,0
ACH-001367,8,55682051,104664658,1.1534200450290055,1938,0
ACH-001367,8,104664659,146279795,0.9004405918224851,2106,0
ACH-001367,9,2028772,2834418,0.5456966151143986,70,1
ACH-001367,9,2836929,17795993,0.3021860568835908,542,1
ACH-001367,9,21511865,26114713,0.302937272695533,39,1
ACH-001367,9,26842048,42672196,0.6148199993384451,1017,0
ACH-001367,9,42674055,117853549,1.0779423330961966,2728,0
ACH-001367,9,119567660,141110134,1.1349486301667355,3069,0
ACH-001367,X,2699856,19058594,0.5235658846467468,511,0
ACH-001367,X,19361905,23412554,0.2660617456992794,153,0
ACH-001367,X,23685437,151821996,0.5236816651677723,3617,0
ACH-001367,X,151869262,154744178,0.5503563666700749,486,0
ACH-001368,1,1636169,196716695,1.0660100208679204,15149,0
ACH-001368,1,196857030,249212814,1.069652365270102,3918,0
ACH-001368,10,92746,135439267,1.019710766270227,8013,0
ACH-001368,11,129958,134856893,1.0390931563935728,11045,0
ACH-001368,12,10598899,34182821,1.0409941779601826,1349,0
ACH-001368,12,41455315,62498794,0.5496316546322999,2970,0
ACH-001368,12,62653945,73057227,1.5577254716158602,731,0
ACH-001368,12,95531047,124829749,0.520800233338825,3254,0
ACH-001368,12,130883973,133811192,1.1010019316216897,385,0
ACH-001368,13,19747752,115092008,1.0346429593825412,3536,0
ACH-001368,14,19377343,35234726,1.1072285126975911,1552,0
ACH-001368,14,35237661,106068315,1.0126530710495831,4861,0
ACH-001368,16,97179,10632183,0.5232984895961051,1749,0
ACH-001368,16,10637176,16357221,1.0190670659417482,491,0
ACH-001368,16,17431755,29124638,1.031900595126369,1200,0
ACH-001368,16,30077969,31228601,0.5392712398849692,369,0
ACH-001368,16,46507951,55806684,0.9548837423539476,543,0
ACH-001368,16,55844178,62055559,1.0459152822983877,621,0
ACH-001368,16,66412990,75149810,1.0593424207717588,1434,0
ACH-001368,16,75445472,90234004,1.031506562673943,1158,0
ACH-001368,17,5757,10216921,1.0495093357787109,2193,0
ACH-001368,17,10618519,43565397,1.04303603412431,4149,0
ACH-001368,17,43678966,81052572,1.0531150094544477,4505,0
ACH-001368,18,47140,14852729,0.5082844499816908,855,0
ACH-001368,18,31603154,40857498,1.0462212657501768,230,0
ACH-001368,18,42281062,67741482,0.4952816239902885,1040,0
ACH-001368,19,847548,1510787,0.5453721747553538,291,0
ACH-001368,19,1527685,34718545,1.0360007159288551,4758,0
ACH-001368,19,34940919,55341152,1.0608377353670408,4486,0
ACH-001368,2,41357,87277239,1.0329668815485058,5169,0
ACH-001368,2,90025007,165809529,1.0372739726401323,3564,0
ACH-001368,2,167089600,179419061,1.010744953174422,937,0
ACH-001368,2,179505718,242946885,1.0206399372187165,4876,0
ACH-001368,20,68100,62905205,1.0444511371661378,4733,0
ACH-001368,21,9906998,48084536,0.995087986021574,1968,0
ACH-001368,22,17565731,22162387,0.5290731099524334,632,0
ACH-001368,22,24108068,24145861,2.380299075392723e-09,15,0
ACH-001368,22,24158706,24530634,0.5379969876550684,57,0
ACH-001368,22,24560117,43814372,1.029657837930625,2328,0
ACH-001368,3,239081,49413274,1.0514206682442582,3586,0
ACH-001368,3,49547717,57911906,1.0709402564174135,1456,0
ACH-001368,3,58095583,197896973,1.0349420582641102,6774,0
ACH-001368,4,85372,191003791,1.0419369648311485,7773,0
ACH-001368,5,140172,45696447,1.2912801188003245,1782,0
ACH-001368,5,49695442,180688066,1.0422425068498076,6891,0
ACH-001368,6,203183,2125217,0.5363419487662662,62,0
ACH-001368,6,6305288,29797532,1.028589263563334,1148,0
ACH-001368,6,29797533,29913310,2.434580154968672,12,0
ACH-001368,6,29942678,31963652,1.131566208596717,701,0
ACH-001368,6,31996391,32428114,1.0847533187374503,186,0
ACH-001368,6,32708970,66015082,1.0726229299840129,2697,0
ACH-001368,6,76617071,123540135,1.0467972213713326,1867,0
ACH-001368,6,123590744,170893087,1.016845858007976,2500,0
ACH-001368,7,2946021,2987673,2.0118280445001053,23,0
ACH-001368,7,3990303,6537585,2.0313122142295708,278,0
ACH-001368,7,7135614,38389324,0.5234631916938857,1390,0
ACH-001368,7,38402213,51287893,0.52708626375302,773,0
ACH-001368,7,53103114,77423942,1.0581286172256277,830,0
ACH-001368,7,77648623,87746381,1.028106700338762,366,0
ACH-001368,7,92077815,92983325,2.0809423536068645,87,0
ACH-001368,7,105516007,107816052,2.5212147357628147,247,0
ACH-001368,7,112757204,117880296,1.087391910077433,197,0
ACH-001368,7,120965219,126086678,0.5195563015884105,198,0
ACH-001368,7,126172755,144532947,1.0187845597218124,1600,0
ACH-001368,7,144702713,151971204,0.5499395691604644,594,0
ACH-001368,7,152006800,152056012,5.4873810401987065e-08,5,0
ACH-001368,7,152132460,158937715,0.5485507480899692,307,0
ACH-001368,8,190645,43197191,0.9981683053114628,2391,0
ACH-001368,8,43197192,133984370,1.518555882162017,3321,0
ACH-001368,8,133984592,146279795,1.5680950380563237,1047,0
ACH-001368,9,80030621,141110134,1.0439951429683738,5337,0
ACH-001368,X,2699856,154744178,0.948834254739874,4768,0
ACH-001369,1,664236,12837994,1.0206095171631802,1740,0
ACH-001369,1,13365591,16916746,1.0696835056372709,354,0
ACH-001369,1,17281591,67470383,1.042182547095831,5432,0
ACH-001369,1,67804056,89475429,1.0345095762488274,895,0
ACH-001369,1,89480027,249212814,1.0213186108538213,10918,0
ACH-001369,10,92746,47658996,0.997255444626593,2142,0
ACH-001369,10,47768929,135439267,1.0156293554987517,5850,0
ACH-001369,11,129958,134856893,1.0195602269294612,11045,0
ACH-001369,13,19747752,115092008,1.0195588135198477,3536,0
ACH-001369,14,19377343,106068315,1.002810494990774,6413,0
ACH-001369,15,25657908,102515618,1.0122193788556544,6661,0
ACH-001369,16,64131,28607503,1.0047600445227376,3311,0
ACH-001369,16,28621005,55806684,0.9791311363708844,1355,0
ACH-001369,16,55880112,70030341,1.036411551125355,1514,0
ACH-001369,16,70219683,74383163,0.9968615129158716,417,0
ACH-001369,16,74485703,90234004,1.004132742046965,1274,0
ACH-001369,17,5757,10231688,1.0257655323662596,2201,0
ACH-001369,17,10557927,81052572,1.026989904665348,8669,0
ACH-001369,18,47140,78005483,0.99904876163542,3065,0
ACH-001369,19,281883,55259089,1.0194415073521204,9687,0
ACH-001369,2,41357,179419061,1.0084265449024703,9905,0
ACH-001369,2,179506710,242946885,0.9974649137968788,4875,0
ACH-001369,20,68100,39833808,1.0485248110019172,2768,0
ACH-001369,20,39974193,41514824,1.5678852764010072,83,0
ACH-001369,20,42086423,62905205,1.0016406374574367,1882,0
ACH-001369,21,9906998,48084536,1.0046493156164602,1968,0
ACH-001369,3,239081,197896973,1.0270568212300737,11851,0
ACH-001369,4,85372,191003791,1.02868908333126,7773,0
ACH-001369,5,140172,169482642,1.011863721529522,7652,0
ACH-001369,5,169483437,180688066,1.1422813199391444,1021,0
ACH-001369,6,203183,29858509,0.9990757690259224,1405,0
ACH-001369,6,29910080,29913310,0.3263221901032426,4,0
ACH-001369,6,29942678,31170844,1.0629207239204803,308,0
ACH-001369,6,31236599,31380052,0.6561829440713736,12,1
ACH-001369,6,31380053,31976283,1.0486156626897714,393,0
ACH-001369,6,32083265,32490203,1.0431987167442298,135,0
ACH-001369,6,32713377,32790347,0.8511734170935839,15,0
ACH-001369,6,32796382,32821800,0.4253776090240531,28,1
ACH-001369,6,33162208,33386214,1.0850669037297132,127,0
ACH-001369,6,33409256,170893087,1.0167852449643848,7261,0
ACH-001369,7,192950,141765468,1.0168634787566362,7975,0
ACH-001369,7,141794501,158937715,1.0278573103499504,1203,0
ACH-001369,8,12516390,145699085,1.0264234242512529,6248,0
ACH-001369,8,145699370,146279795,0.843952671148398,107,0
ACH-001369,9,14557,136243683,1.0113609638335324,6674,0
ACH-001369,9,136287313,141110134,0.983263503874768,1079,0
ACH-001369,X,2699856,154744178,0.8900967099181637,4768,0
ACH-001370,1,664236,3800557,1.55417396554318,726,0
ACH-001370,1,6695484,11141547,1.4476270791827677,432,0
ACH-001370,1,11142494,15714734,1.6016656338811286,465,0
ACH-001370,1,15943915,16353522,1.541983149670214,82,0
ACH-001370,1,16370737,21415956,1.569147530303878,728,0
ACH-001370,1,21437566,22928486,0.9803596421373209,248,0
ACH-001370,1,22963859,36383580,0.7685617058676532,1653,0
ACH-001370,1,36383672,43685473,1.0991787359279002,843,0
ACH-001370,1,43687526,44070112,1.1721449600695415,151,0
ACH-001370,1,44070323,85418465,1.146029356176169,2608,0
ACH-001370,1,85421863,86814813,1.376593878845532,133,0
ACH-001370,1,107690965,120054542,0.9651840634946032,1220,0
ACH-001370,1,120056206,149400792,1.305295093728904,89,0
ACH-001370,1,147467579,149877843,2.193103653085682,62,0
ACH-001370,1,150258591,152770867,1.1281704075734746,494,0
ACH-001370,1,152777347,196716695,1.1711590376102925,3930,0
ACH-001370,1,200959583,210008760,1.2102742487812137,1172,0
ACH-001370,1,216680030,228475711,1.1025575791599906,803,0
ACH-001370,1,228565523,229461410,1.333913393280387,35,0
ACH-001370,1,229462234,235993969,0.726484035465197,476,0
ACH-001370,1,238045947,248367560,1.0871756131957522,420,0
ACH-001370,10,3149863,42947381,0.7324346759716152,1785,0
ACH-001370,10,42949361,46285189,1.1989055438107203,176,0
ACH-001370,10,46285554,95067010,0.8187608358199364,2537,0
ACH-001370,10,95069526,106899496,0.3868832032919042,1649,0
ACH-001370,10,107006726,119026798,0.3840385388606733,634,0
ACH-001370,10,119029331,135439267,0.3817444268116083,1076,0
ACH-001370,11,129958,8639800,1.5152365116457605,1312,0
ACH-001370,11,8640047,48374249,0.7789636973882861,2449,0
ACH-001370,11,48386787,134856893,1.147355126620637,7284,0
ACH-001370,12,247183,90049915,0.9926816299726264,7393,0
ACH-001370,12,94761319,124098051,0.9459002780898,3137,0
ACH-001370,12,124099481,133811192,0.7460193726391289,697,0
ACH-001370,13,19747752,45150462,0.7733513954012384,1438,0
ACH-001370,13,45515090,48986811,0.3732753123318286,230,0
ACH-001370,13,49026878,49096260,1.0608236570770984e-09,21,0
ACH-001370,13,49096261,52391499,0.3841192044860417,204,0
ACH-001370,13,60737470,115092008,0.7846118338320114,1490,0
ACH-001370,14,25287992,53558902,1.1133313253785428,1161,0
ACH-001370,14,65289414,74757454,1.5336231290310376,731,0
ACH-001370,14,75747107,91655766,1.4825707977864202,677,0
ACH-001370,14,91662468,101459896,1.1524442808882505,821,0
ACH-001370,14,104518068,106054982,0.7625939549291348,258,0
ACH-001370,15,20874586,102515618,1.160277587215764,6856,0
ACH-001370,16,105208,1592329,1.551307838100913,595,0
ACH-001370,16,1877011,4665050,0.7567858398978758,753,0
ACH-001370,16,4674711,11016599,1.111008612121135,331,0
ACH-001370,16,11016834,12036152,0.7748586164098444,114,0
ACH-001370,16,12058931,14541188,0.4146448273234401,71,0
ACH-001370,16,23197342,24268538,0.5462616317918417,158,0
ACH-001370,16,28855947,31519946,1.3021385841653486,746,0
ACH-001370,16,31725439,55806684,1.1716429617703532,572,0
ACH-001370,16,55844178,56919528,1.439099156733631,165,0
ACH-001370,16,56920025,72090285,1.1196788554014712,1706,0
ACH-001370,16,72093761,90234004,1.0914340817849106,1375,0
ACH-001370,17,5757,9823274,1.109217282486454,2170,0
ACH-001370,17,9828542,15691259,0.35139023376426,466,0
ACH-001370,17,15848312,20321522,1.1270253764178917,695,0
ACH-001370,17,27277662,33691078,0.4144632240513563,670,0
ACH-001370,17,33738106,59118505,0.7581546145099746,3613,0
ACH-001370,17,59146983,73569461,1.3310077762097767,1440,0
ACH-001370,17,73569462,73872686,1.0659553435340212,196,0
ACH-001370,17,73872687,78226767,1.3304598739445537,704,0
ACH-001370,17,78388480,81052572,1.3420719331349646,627,0
ACH-001370,18,47140,2983017,1.2632804894314638,201,0
ACH-001370,18,32948064,44100549,1.0683393639910406,313,0
ACH-001370,18,44100810,49867500,0.8904607954954266,298,0
ACH-001370,18,54606291,61254934,1.0565485040015463,329,0
ACH-001370,18,61255636,66678593,0.6121020054439626,111,0
ACH-001370,19,281883,7294154,0.7289556762241428,1718,0
ACH-001370,19,9676365,13319974,1.371294083284189,987,0
ACH-001370,19,13868445,19646869,1.2282497964497368,1440,0
ACH-001370,19,24289768,41800843,0.8253506023412659,1876,0
ACH-001370,19,41919703,54745228,0.8592584265747564,2710,0
ACH-001370,2,41357,37520666,0.9544880231385016,2384,0
ACH-001370,2,37543129,85013130,1.0935559231636574,2481,0
ACH-001370,2,89028545,110066195,1.8470193748866708,1239,0
ACH-001370,2,110106811,119752348,1.101574447711534,449,0
ACH-001370,2,119914127,153192484,0.8537538000787084,1357,0
ACH-001370,2,153512570,167168516,1.0181760250273506,694,0
ACH-001370,2,167261840,179419061,1.2223233651182488,916,0
ACH-001370,2,179701342,200323707,1.196551921064708,995,0
ACH-001370,2,200625286,217365008,0.723593322709216,1256,0
ACH-001370,2,217365813,232578358,1.1545726854533034,1295,0
ACH-001370,2,232597411,242946885,0.5196794803010519,1145,0
ACH-001370,20,68100,9625228,1.1369249318246035,796,0
ACH-001370,20,11898673,30914939,1.1663202658876082,810,0
ACH-001370,20,30915108,36013058,1.4843928942282485,852,0
ACH-001370,20,36014227,43344343,0.8151197908517201,478,0
ACH-001370,20,43348287,62905205,1.4665538032370249,1741,0
ACH-001370,21,9906998,48084536,0.7496390434750463,1968,0
ACH-001370,22,23248262,29026068,1.1477090834640602,485,0
ACH-001370,22,29083634,29147528,0.5755056511443721,23,0
ACH-001370,22,29152815,35742029,1.1435781815406565,724,0
ACH-001370,22,37209439,39267624,0.7489280345238494,439,0
ACH-001370,22,39479485,51237822,0.7354616395536583,1437,0
ACH-001370,3,10070091,10284164,1.2889488378057954,61,0
ACH-001370,3,10290634,12849209,1.7735598305353295,191,0
ACH-001370,3,30648125,38566105,0.7466763803331066,567,0
ACH-001370,3,38674276,47018511,0.7955022962095446,733,0
ACH-001370,3,47049971,54537931,0.7706565721680289,1931,0
ACH-001370,3,55107222,97652929,0.7744006131427451,1073,0
ACH-001370,3,113697454,130889983,1.764899459181812,1380,0
ACH-001370,3,132440309,142141635,1.7107275323255986,574,0
ACH-001370,3,142141636,142297798,1.2224716428601643,55,0
ACH-001370,3,142387981,150805064,1.653991705906061,355,0
ACH-001370,3,169098725,170943674,1.3171028433873682,157,0
ACH-001370,3,173507395,189349618,1.05278876622441,987,0
ACH-001370,3,189455278,194928477,0.7058384856858994,259,0
ACH-001370,4,85372,74124637,0.9527456360142702,3215,0
ACH-001370,4,74269794,122071626,0.7795497488272651,2310,0
ACH-001370,4,122075427,191003791,1.114917531142228,2248,0
ACH-001370,5,140172,717230,1.560616436781307,99,0
ACH-001370,5,800971,36976756,1.4917037013080383,1148,0
ACH-001370,5,36984527,67593681,1.2100393800824425,1324,0
ACH-001370,5,68396383,80257097,0.7271334148266265,807,0
ACH-001370,5,80338445,175512248,1.184317581719427,4536,0
ACH-001370,5,175525240,177717622,0.3882602723062138,406,0
ACH-001370,5,177987432,180688066,1.1130134293552256,349,0
ACH-001370,6,203183,18572361,1.1111942199128362,812,0
ACH-001370,6,19837735,31324339,0.7964065546466991,913,0
ACH-001370,6,31324340,31324851,0.0537652936156967,1,0
ACH-001370,6,31378070,31947582,0.7909733541727925,382,0
ACH-001370,6,32009020,32549865,0.737618119017057,178,0
ACH-001370,6,32708970,170893087,0.7745498505821827,7560,0
ACH-001370,7,192950,72420549,0.7827540646186572,3191,0
ACH-001370,7,77033625,127256232,0.7611596554181083,3064,0
ACH-001370,7,127292177,140269790,1.1862581507484542,1099,0
ACH-001370,7,140273357,143956971,0.7864233156343793,435,0
ACH-001370,7,148287767,158937715,1.224108976578287,877,0
ACH-001370,8,7307985,39873371,0.3851880897565206,1887,0
ACH-001370,8,55370448,74904041,1.4897786580015513,776,0
ACH-001370,8,85096984,91973326,1.2797907995707156,265,0
ACH-001370,8,91983044,133117762,1.820655544300928,1710,0
ACH-001370,8,141448900,142151677,2.0103796879400093,63,0
ACH-001370,8,142222045,146279795,2.0027634057134134,773,0
ACH-001370,9,1051363,2622033,1.3930565787979627e-09,39,0
ACH-001370,9,4490429,41592227,0.7762859061101197,1731,0
ACH-001370,9,80049033,116079441,0.7611206143398677,1976,0
ACH-001370,9,116080504,141110134,1.1282830194852154,3356,0
ACH-001370,X,2699856,102974451,0.6588376925056683,2998,0
ACH-001370,X,102978533,136114085,1.0157673450743083,1065,0
ACH-001370,X,136648600,154744178,0.6723885208865935,705,0
ACH-001373,1,664236,209604071,1.289595844365672,16885,0
ACH-001373,1,209605229,228328314,1.5617764896574409,1187,0
ACH-001373,1,228557845,249212814,1.5153678025729154,1251,0
ACH-001373,10,92746,46288098,1.202681807165974,2105,0
ACH-001373,10,46342388,69962003,1.1792805702157323,784,0
ACH-001373,10,69966276,135439267,1.40082137208868,5122,0
ACH-001373,11,235797,534078,0.8795637183853161,114,0
ACH-001373,11,534079,545032,1.134575802042738,3,0
ACH-001373,11,2930698,34999981,0.8016219955403047,2249,0
ACH-001373,11,35005866,55419567,0.9402035285258834,873,0
ACH-001373,11,55432392,60310300,0.6533477553221064,427,1
ACH-001373,11,60468083,107686943,1.2850700466125908,4522,1
ACH-001373,11,107799044,108236487,0.9640059793061436,115,1
ACH-001373,11,108253497,117075440,1.2651890721544676,567,0
ACH-001373,11,117079362,132527466,1.1897966323977234,1452,0
ACH-001373,12,247183,6639376,0.9687034601405552,680,0
ACH-001373,12,6938773,20905714,0.975297997704974,1149,0
ACH-001373,12,20968422,40708227,1.0644808529852388,960,0
ACH-001373,12,41582008,52307656,1.0356589562474736,1209,0
ACH-001373,12,56105597,56536286,1.0213915296406817,189,0
ACH-001373,12,56815028,76450702,0.938971321369946,1448,0
ACH-001373,12,102796034,133811192,0.8304469988918631,3153,0
ACH-001373,13,19747752,22275826,1.1300440412926025,195,0
ACH-001373,13,23777583,32799425,0.8924077823833143,593,0
ACH-001373,13,32799675,33055003,0.3213661765523709,66,1
ACH-001373,13,33091688,92003895,0.5288872127728843,1575,0
ACH-001373,13,92051050,103710984,0.948682999985649,561,0
ACH-001373,13,103717972,113699393,1.5632039305894094,314,0
ACH-001373,14,24511647,81575277,0.6727045866816158,3671,0
ACH-001373,14,81605772,86090093,0.9905721739003848,45,1
ACH-001373,14,91939126,101013251,0.6806447916767279,714,0
ACH-001373,14,103587041,106091621,0.680897244537652,421,0
ACH-001373,15,23605778,67074125,0.6705012840071538,4107,1
ACH-001373,15,67211914,102515618,0.8142433854666238,2668,0
ACH-001373,16,101307,722635,0.8657047617122936,242,0
ACH-001373,16,735639,2140847,0.8525214270358241,585,0
ACH-001373,16,2152321,2487575,0.8086464601394228,151,0
ACH-001373,16,2489605,22256303,0.8560102637076562,1779,0
ACH-001373,16,23098162,24769933,0.8104707361050298,193,0
ACH-001373,16,24805614,30407007,0.8586207836573281,618,0
ACH-001373,16,30419125,54274164,0.8375516115685548,937,0
ACH-001373,16,55731558,57004165,0.8595658072997493,198,0
ACH-001373,16,66887028,72034127,1.0113378303720888,1108,0
ACH-001373,16,72138209,77398530,1.0014941541646063,308,0
ACH-001373,16,81030772,84199853,0.9586944596233732,248,0
ACH-001373,16,84255572,89652028,0.9854284302146432,515,0
ACH-001373,16,89652029,90234004,1.054366910751664,205,0
ACH-001373,17,5757,10231688,0.6782678426761996,2201,0
ACH-001373,17,10233454,12921516,0.5601192824830528,373,0
ACH-001373,17,13399263,18967699,0.7930957734676781,596,1
ACH-001373,17,19186182,30822185,0.8667765331640565,1094,0
ACH-001373,17,30921314,41370072,0.6791103852874807,1822,1
ACH-001373,17,41448512,81052572,1.3575957936686451,4992,0
ACH-001373,18,47140,14804073,1.171506533383347,842,0
ACH-001373,18,14822232,51056859,1.1023802909700855,1380,0
ACH-001373,18,51056860,64202596,0.8121032122865326,515,0
ACH-001373,19,281883,6733771,0.7145594743009174,1601,0
ACH-001373,19,6733772,10365568,0.8550567027265721,826,0
ACH-001373,19,10368647,11038434,1.4380780714472523,230,0
ACH-001373,19,11038435,12783775,0.9976813423413814,363,0
ACH-001373,19,12783974,21608038,1.393912498237063,1828,0
ACH-001373,19,29698204,33168129,2.0473191258982117,106,0
ACH-001373,19,33182616,36158050,1.738467383507469,457,0
ACH-001373,19,36158995,37698265,1.226696200344993,345,0
ACH-001373,19,39435358,41533877,1.8228047055755967,488,0
ACH-001373,19,41594126,52785740,0.6723409840179014,2482,0
ACH-001373,2,41357,48822693,1.0988108033754622,3080,0
ACH-001373,2,48828921,75907692,1.014088104584918,1656,0
ACH-001373,2,75914702,135694791,1.1761597294485977,2838,0
ACH-001373,2,136610106,165809529,1.221142869043586,1133,0
ACH-001373,2,165810891,179419061,1.0969456144294052,1071,0
ACH-001373,2,179506710,234869962,1.154033416778877,4123,0
ACH-001373,2,235943396,242946885,1.1216689959104555,729,0
ACH-001373,20,68100,13145766,0.67970187137366,869,0
ACH-001373,20,22562237,40828287,1.3647550164222206,1530,0
ACH-001373,20,40864618,42086891,0.6746625564167742,15,1
ACH-001373,20,42086892,62905205,1.319319513906906,1881,0
ACH-001373,21,26971860,48084536,0.9760764130193518,1783,0
ACH-001373,22,39360367,51237822,0.6800421148449881,1467,0
ACH-001373,3,239081,88206037,1.093543037321094,5783,0
ACH-001373,3,89156648,121043682,1.5106212640132723,1292,0
ACH-001373,3,124802483,197896973,1.4718911658499796,4310,0
ACH-001373,4,1163939,56349204,0.671315100620722,2352,0
ACH-001373,4,56422474,79284940,0.9296380342520512,1088,0
ACH-001373,4,79284941,191003791,0.955015464558156,4159,0
ACH-001373,5,140172,52782115,1.3099456906811415,1904,0
ACH-001373,5,52856242,70308994,0.6799803682734271,770,0
ACH-001373,5,70751454,112321935,0.6700455132724564,1675,0
ACH-001373,5,112327567,139003298,1.3005906884636638,1487,0
ACH-001373,5,141000784,178507350,1.3285329410705533,2245,0
ACH-001373,5,178540617,180688066,0.6626578218710177,300,0
ACH-001373,6,203183,30041129,0.986041313829447,1425,0
ACH-001373,6,30042749,31964492,1.0619442283172995,688,0
ACH-001373,6,32083265,32552405,1.0218220689488329,139,0
ACH-001373,6,32708970,33661734,0.976469576221645,371,0
ACH-001373,6,33662450,66015082,1.0361694834029107,2326,0
ACH-001373,6,66041967,151815572,0.6736303291206899,3765,0
ACH-001373,6,151857202,152861408,0.5484967585975925,171,0
ACH-001373,6,152949149,170893087,0.67522536249371,927,0
ACH-001373,7,192950,51287893,1.3240687192024567,2867,0
ACH-001373,7,53103114,57247954,0.6396736673647705,132,1
ACH-001373,7,57509745,158937715,1.2974203745189457,6199,0
ACH-001373,8,190645,61484924,0.7589985317896671,2864,0
ACH-001373,8,61488544,146279795,0.7121850221289865,3895,0
ACH-001373,9,40700027,84548080,0.943709675680894,610,0
ACH-001373,9,84603484,141110134,1.003242937461391,5246,0
ACH-001373,X,2699856,154744178,0.3161247727711943,4768,0
ACH-001374,1,664236,25572044,1.0338307362479644,3292,0
ACH-001374,1,25666727,249212814,1.0326855326248794,16141,0
ACH-001374,10,92746,51860076,0.9901403888914432,2436,0
ACH-001374,10,51865843,135439267,1.020683800290301,5576,0
ACH-001374,11,129958,9549412,1.0437418988868612,1480,0
ACH-001374,11,9597184,12923912,0.5080713435286168,266,1
ACH-001374,11,12946208,134856893,1.0302275316068323,9299,0
ACH-001374,13,19747752,115092008,1.0245852301735343,3536,0
ACH-001374,14,20443427,106236934,1.0174592396760311,6421,0
ACH-001374,15,20169660,102515618,1.0224490829266315,6866,0
ACH-001374,16,64131,55806684,1.0105516074453464,4674,0
ACH-001374,16,55855029,90234004,1.0195948560770725,3241,0
ACH-001374,17,5757,10234090,1.034839479842712,2202,0
ACH-001374,17,10609504,81052572,1.0250171156976846,8661,0
ACH-001374,18,47140,14797734,1.0300840076440467,838,0
ACH-001374,18,14814370,78005483,0.9871300014335866,2219,0
ACH-001374,19,281883,59084249,1.0221436755302775,10430,0
ACH-001374,2,41357,179419061,1.0063987252859865,9905,0
ACH-001374,2,179505718,242946885,0.999780296482116,4876,0
ACH-001374,20,68100,62905205,1.0297884541247129,4733,0
ACH-001374,21,9906998,48084536,0.99857175143287,1968,0
ACH-001374,22,41172040,41856743,0.4888921006235827,137,1
ACH-001374,3,239081,197896973,1.0328172487882037,11851,0
ACH-001374,4,85372,191003791,1.029354558222428,7773,0
ACH-001374,5,140172,180688066,1.0183637707285498,8673,0
ACH-001374,6,203183,32605569,1.0230736450885245,2321,0
ACH-001374,6,32628892,160865026,1.016284972978728,7104,0
ACH-001374,6,160868500,167787100,1.4667581415355686,258,0
ACH-001374,7,192950,102213218,1.0206441819497123,5553,0
ACH-001374,7,102279426,158937715,1.027249764668348,3644,0
ACH-001374,8,190645,146279795,1.017672952565625,6759,0
